time,node_id,node_type,capacity,queue,load_ratio,is_overload,active_orders,delivered_orders,stuck_orders,predicted_risk
318,pvz4,pvz,68,4,0.058823529411764705,0,8623,55438,0,
318,pvz5,pvz,61,2,0.03278688524590164,0,8623,55438,0,
318,pvz6,pvz,85,1,0.011764705882352941,0,8623,55438,0,
318,pvz7,pvz,89,4,0.0449438202247191,0,8623,55438,0,
318,pvz8,pvz,77,0,0.0,0,8623,55438,0,
318,pvz9,pvz,89,7,0.07865168539325842,0,8623,55438,0,
318,pvz10,pvz,60,0,0.0,0,8623,55438,0,
318,pvz11,pvz,62,5,0.08064516129032258,0,8623,55438,0,
318,pvz12,pvz,83,1,0.012048192771084338,0,8623,55438,0,
318,pvz13,pvz,86,10,0.11627906976744186,0,8623,55438,0,
318,pvz14,pvz,72,9,0.125,0,8623,55438,0,
318,pvz15,pvz,82,3,0.036585365853658534,0,8623,55438,0,
318,pvz16,pvz,86,12,0.13953488372093023,0,8623,55438,0,
318,pvz17,pvz,85,6,0.07058823529411765,0,8623,55438,0,
318,pvz18,pvz,81,1,0.012345679012345678,0,8623,55438,0,
318,pvz19,pvz,80,2,0.025,0,8623,55438,0,
318,pvz20,pvz,60,1,0.016666666666666666,0,8623,55438,0,
318,pvz21,pvz,79,15,0.189873417721519,0,8623,55438,0,
318,pvz22,pvz,75,11,0.14666666666666667,0,8623,55438,0,
318,pvz23,pvz,86,1,0.011627906976744186,0,8623,55438,0,
318,pvz24,pvz,87,1,0.011494252873563218,0,8623,55438,0,
318,pvz25,pvz,70,5,0.07142857142857142,0,8623,55438,0,
318,pvz26,pvz,67,3,0.04477611940298507,0,8623,55438,0,
318,pvz27,pvz,83,6,0.07228915662650602,0,8623,55438,0,
318,pvz28,pvz,70,2,0.02857142857142857,0,8623,55438,0,
318,pvz29,pvz,82,4,0.04878048780487805,0,8623,55438,0,
318,pvz30,pvz,87,2,0.022988505747126436,0,8623,55438,0,
318,pvz31,pvz,62,4,0.06451612903225806,0,8623,55438,0,
318,pvz32,pvz,66,3,0.045454545454545456,0,8623,55438,0,
318,pvz33,pvz,89,4,0.0449438202247191,0,8623,55438,0,
318,pvz34,pvz,78,3,0.038461538461538464,0,8623,55438,0,
318,pvz35,pvz,67,2,0.029850746268656716,0,8623,55438,0,
318,pvz36,pvz,67,0,0.0,0,8623,55438,0,
318,pvz37,pvz,85,4,0.047058823529411764,0,8623,55438,0,
318,pvz38,pvz,90,1,0.011111111111111112,0,8623,55438,0,
318,pvz39,pvz,64,4,0.0625,0,8623,55438,0,
318,pvz40,pvz,85,7,0.08235294117647059,0,8623,55438,0,
318,pvz41,pvz,77,3,0.03896103896103896,0,8623,55438,0,
318,pvz42,pvz,74,2,0.02702702702702703,0,8623,55438,0,
318,pvz43,pvz,62,3,0.04838709677419355,0,8623,55438,0,
318,pvz44,pvz,62,1,0.016129032258064516,0,8623,55438,0,
318,pvz45,pvz,70,4,0.05714285714285714,0,8623,55438,0,
318,pvz46,pvz,88,0,0.0,0,8623,55438,0,
318,pvz47,pvz,76,8,0.10526315789473684,0,8623,55438,0,
318,pvz48,pvz,89,10,0.11235955056179775,0,8623,55438,0,
318,pvz49,pvz,75,4,0.05333333333333334,0,8623,55438,0,
319,wh0,warehouse,84,0,0.0,0,8656,55636,0,
319,wh1,warehouse,86,0,0.0,0,8656,55636,0,
319,wh2,warehouse,62,0,0.0,0,8656,55636,0,
319,wh3,warehouse,76,0,0.0,0,8656,55636,0,
319,wh4,warehouse,92,0,0.0,0,8656,55636,0,
319,wh5,warehouse,91,0,0.0,0,8656,55636,0,
319,wh6,warehouse,85,0,0.0,0,8656,55636,0,
319,wh7,warehouse,79,0,0.0,0,8656,55636,0,
319,wh8,warehouse,90,0,0.0,0,8656,55636,0,
319,wh9,warehouse,82,0,0.0,0,8656,55636,0,
319,hub0,hub,14,5,0.35714285714285715,0,8656,55636,0,
319,hub1,hub,11,7,0.6363636363636364,0,8656,55636,0,
319,hub2,hub,14,5,0.35714285714285715,0,8656,55636,0,
319,hub3,hub,11,13,1.1818181818181819,1,8656,55636,0,
319,hub4,hub,12,35,2.9166666666666665,1,8656,55636,0,
319,hub5,hub,11,1,0.09090909090909091,0,8656,55636,0,
319,hub6,hub,10,9,0.9,0,8656,55636,0,
319,hub7,hub,14,5,0.35714285714285715,0,8656,55636,0,
319,hub8,hub,12,0,0.0,0,8656,55636,0,
319,hub9,hub,14,17,1.2142857142857142,1,8656,55636,0,
319,hub10,hub,14,3488,249.14285714285714,1,8656,55636,0,
319,hub11,hub,11,371,33.72727272727273,1,8656,55636,0,
319,hub12,hub,12,2,0.16666666666666666,0,8656,55636,0,
319,hub13,hub,10,21,2.1,1,8656,55636,0,
319,hub14,hub,10,5,0.5,0,8656,55636,0,
319,hub15,hub,12,7,0.5833333333333334,0,8656,55636,0,
319,hub16,hub,13,9,0.6923076923076923,0,8656,55636,0,
319,hub17,hub,14,2508,179.14285714285714,1,8656,55636,0,
319,hub18,hub,10,1707,170.7,1,8656,55636,0,
319,hub19,hub,12,11,0.9166666666666666,0,8656,55636,0,
319,hub20,hub,13,11,0.8461538461538461,0,8656,55636,0,
319,hub21,hub,12,1,0.08333333333333333,0,8656,55636,0,
319,hub22,hub,14,230,16.428571428571427,1,8656,55636,0,
319,hub23,hub,11,7,0.6363636363636364,0,8656,55636,0,
319,hub24,hub,14,1,0.07142857142857142,0,8656,55636,0,
319,pvz0,pvz,75,3,0.04,0,8656,55636,0,
319,pvz1,pvz,74,2,0.02702702702702703,0,8656,55636,0,
319,pvz2,pvz,87,5,0.05747126436781609,0,8656,55636,0,
319,pvz3,pvz,76,7,0.09210526315789473,0,8656,55636,0,
319,pvz4,pvz,68,2,0.029411764705882353,0,8656,55636,0,
319,pvz5,pvz,61,3,0.04918032786885246,0,8656,55636,0,
319,pvz6,pvz,85,2,0.023529411764705882,0,8656,55636,0,
319,pvz7,pvz,89,8,0.0898876404494382,0,8656,55636,0,
319,pvz8,pvz,77,0,0.0,0,8656,55636,0,
319,pvz9,pvz,89,10,0.11235955056179775,0,8656,55636,0,
319,pvz10,pvz,60,3,0.05,0,8656,55636,0,
319,pvz11,pvz,62,6,0.0967741935483871,0,8656,55636,0,
319,pvz12,pvz,83,0,0.0,0,8656,55636,0,
319,pvz13,pvz,86,6,0.06976744186046512,0,8656,55636,0,
319,pvz14,pvz,72,12,0.16666666666666666,0,8656,55636,0,
319,pvz15,pvz,82,3,0.036585365853658534,0,8656,55636,0,
319,pvz16,pvz,86,3,0.03488372093023256,0,8656,55636,0,
319,pvz17,pvz,85,1,0.011764705882352941,0,8656,55636,0,
319,pvz18,pvz,81,1,0.012345679012345678,0,8656,55636,0,
319,pvz19,pvz,80,3,0.0375,0,8656,55636,0,
319,pvz20,pvz,60,1,0.016666666666666666,0,8656,55636,0,
319,pvz21,pvz,79,11,0.13924050632911392,0,8656,55636,0,
319,pvz22,pvz,75,9,0.12,0,8656,55636,0,
319,pvz23,pvz,86,0,0.0,0,8656,55636,0,
319,pvz24,pvz,87,2,0.022988505747126436,0,8656,55636,0,
319,pvz25,pvz,70,6,0.08571428571428572,0,8656,55636,0,
319,pvz26,pvz,67,1,0.014925373134328358,0,8656,55636,0,
319,pvz27,pvz,83,5,0.060240963855421686,0,8656,55636,0,
319,pvz28,pvz,70,0,0.0,0,8656,55636,0,
319,pvz29,pvz,82,3,0.036585365853658534,0,8656,55636,0,
319,pvz30,pvz,87,0,0.0,0,8656,55636,0,
319,pvz31,pvz,62,1,0.016129032258064516,0,8656,55636,0,
319,pvz32,pvz,66,4,0.06060606060606061,0,8656,55636,0,
319,pvz33,pvz,89,1,0.011235955056179775,0,8656,55636,0,
319,pvz34,pvz,78,8,0.10256410256410256,0,8656,55636,0,
319,pvz35,pvz,67,1,0.014925373134328358,0,8656,55636,0,
319,pvz36,pvz,67,0,0.0,0,8656,55636,0,
319,pvz37,pvz,85,2,0.023529411764705882,0,8656,55636,0,
319,pvz38,pvz,90,0,0.0,0,8656,55636,0,
319,pvz39,pvz,64,0,0.0,0,8656,55636,0,
319,pvz40,pvz,85,8,0.09411764705882353,0,8656,55636,0,
319,pvz41,pvz,77,1,0.012987012987012988,0,8656,55636,0,
319,pvz42,pvz,74,0,0.0,0,8656,55636,0,
319,pvz43,pvz,62,0,0.0,0,8656,55636,0,
319,pvz44,pvz,62,3,0.04838709677419355,0,8656,55636,0,
319,pvz45,pvz,70,8,0.11428571428571428,0,8656,55636,0,
319,pvz46,pvz,88,2,0.022727272727272728,0,8656,55636,0,
319,pvz47,pvz,76,7,0.09210526315789473,0,8656,55636,0,
319,pvz48,pvz,89,8,0.0898876404494382,0,8656,55636,0,
319,pvz49,pvz,75,8,0.10666666666666667,0,8656,55636,0,
320,wh0,warehouse,84,0,0.0,0,8718,55816,0,
320,wh1,warehouse,86,0,0.0,0,8718,55816,0,
320,wh2,warehouse,62,0,0.0,0,8718,55816,0,
320,wh3,warehouse,76,0,0.0,0,8718,55816,0,
320,wh4,warehouse,92,0,0.0,0,8718,55816,0,
320,wh5,warehouse,91,0,0.0,0,8718,55816,0,
320,wh6,warehouse,85,0,0.0,0,8718,55816,0,
320,wh7,warehouse,79,0,0.0,0,8718,55816,0,
320,wh8,warehouse,90,0,0.0,0,8718,55816,0,
320,wh9,warehouse,82,0,0.0,0,8718,55816,0,
320,hub0,hub,14,6,0.42857142857142855,0,8718,55816,0,
320,hub1,hub,11,8,0.7272727272727273,0,8718,55816,0,
320,hub2,hub,14,7,0.5,0,8718,55816,0,
320,hub3,hub,11,13,1.1818181818181819,1,8718,55816,0,
320,hub4,hub,12,37,3.0833333333333335,1,8718,55816,0,
320,hub5,hub,11,0,0.0,0,8718,55816,0,
320,hub6,hub,10,9,0.9,0,8718,55816,0,
320,hub7,hub,14,4,0.2857142857142857,0,8718,55816,0,
320,hub8,hub,12,3,0.25,0,8718,55816,0,
320,hub9,hub,14,21,1.5,1,8718,55816,0,
320,hub10,hub,14,3500,250.0,1,8718,55816,0,
320,hub11,hub,11,368,33.45454545454545,1,8718,55816,0,
320,hub12,hub,12,1,0.08333333333333333,0,8718,55816,0,
320,hub13,hub,10,19,1.9,1,8718,55816,0,
320,hub14,hub,10,1,0.1,0,8718,55816,0,
320,hub15,hub,12,6,0.5,0,8718,55816,0,
320,hub16,hub,13,7,0.5384615384615384,0,8718,55816,0,
320,hub17,hub,14,2522,180.14285714285714,1,8718,55816,0,
320,hub18,hub,10,1720,172.0,1,8718,55816,0,
320,hub19,hub,12,9,0.75,0,8718,55816,0,
320,hub20,hub,13,12,0.9230769230769231,0,8718,55816,0,
320,hub21,hub,12,3,0.25,0,8718,55816,0,
320,hub22,hub,14,237,16.928571428571427,1,8718,55816,0,
320,hub23,hub,11,5,0.45454545454545453,0,8718,55816,0,
320,hub24,hub,14,5,0.35714285714285715,0,8718,55816,0,
320,pvz0,pvz,75,0,0.0,0,8718,55816,0,
320,pvz1,pvz,74,1,0.013513513513513514,0,8718,55816,0,
320,pvz2,pvz,87,3,0.034482758620689655,0,8718,55816,0,
320,pvz3,pvz,76,6,0.07894736842105263,0,8718,55816,0,
320,pvz4,pvz,68,4,0.058823529411764705,0,8718,55816,0,
320,pvz5,pvz,61,11,0.18032786885245902,0,8718,55816,0,
320,pvz6,pvz,85,1,0.011764705882352941,0,8718,55816,0,
320,pvz7,pvz,89,10,0.11235955056179775,0,8718,55816,0,
320,pvz8,pvz,77,4,0.05194805194805195,0,8718,55816,0,
320,pvz9,pvz,89,3,0.033707865168539325,0,8718,55816,0,
320,pvz10,pvz,60,2,0.03333333333333333,0,8718,55816,0,
320,pvz11,pvz,62,9,0.14516129032258066,0,8718,55816,0,
320,pvz12,pvz,83,5,0.060240963855421686,0,8718,55816,0,
320,pvz13,pvz,86,6,0.06976744186046512,0,8718,55816,0,
320,pvz14,pvz,72,6,0.08333333333333333,0,8718,55816,0,
320,pvz15,pvz,82,0,0.0,0,8718,55816,0,
320,pvz16,pvz,86,6,0.06976744186046512,0,8718,55816,0,
320,pvz17,pvz,85,4,0.047058823529411764,0,8718,55816,0,
320,pvz18,pvz,81,4,0.04938271604938271,0,8718,55816,0,
320,pvz19,pvz,80,2,0.025,0,8718,55816,0,
320,pvz20,pvz,60,1,0.016666666666666666,0,8718,55816,0,
320,pvz21,pvz,79,8,0.10126582278481013,0,8718,55816,0,
320,pvz22,pvz,75,7,0.09333333333333334,0,8718,55816,0,
320,pvz23,pvz,86,0,0.0,0,8718,55816,0,
320,pvz24,pvz,87,1,0.011494252873563218,0,8718,55816,0,
320,pvz25,pvz,70,11,0.15714285714285714,0,8718,55816,0,
320,pvz26,pvz,67,0,0.0,0,8718,55816,0,
320,pvz27,pvz,83,10,0.12048192771084337,0,8718,55816,0,
320,pvz28,pvz,70,2,0.02857142857142857,0,8718,55816,0,
320,pvz29,pvz,82,7,0.08536585365853659,0,8718,55816,0,
320,pvz30,pvz,87,1,0.011494252873563218,0,8718,55816,0,
320,pvz31,pvz,62,1,0.016129032258064516,0,8718,55816,0,
320,pvz32,pvz,66,11,0.16666666666666666,0,8718,55816,0,
320,pvz33,pvz,89,2,0.02247191011235955,0,8718,55816,0,
320,pvz34,pvz,78,3,0.038461538461538464,0,8718,55816,0,
320,pvz35,pvz,67,1,0.014925373134328358,0,8718,55816,0,
320,pvz36,pvz,67,1,0.014925373134328358,0,8718,55816,0,
320,pvz37,pvz,85,0,0.0,0,8718,55816,0,
320,pvz38,pvz,90,2,0.022222222222222223,0,8718,55816,0,
320,pvz39,pvz,64,1,0.015625,0,8718,55816,0,
320,pvz40,pvz,85,8,0.09411764705882353,0,8718,55816,0,
320,pvz41,pvz,77,2,0.025974025974025976,0,8718,55816,0,
320,pvz42,pvz,74,2,0.02702702702702703,0,8718,55816,0,
320,pvz43,pvz,62,0,0.0,0,8718,55816,0,
320,pvz44,pvz,62,2,0.03225806451612903,0,8718,55816,0,
320,pvz45,pvz,70,2,0.02857142857142857,0,8718,55816,0,
320,pvz46,pvz,88,1,0.011363636363636364,0,8718,55816,0,
320,pvz47,pvz,76,9,0.11842105263157894,0,8718,55816,0,
320,pvz48,pvz,89,6,0.06741573033707865,0,8718,55816,0,
320,pvz49,pvz,75,6,0.08,0,8718,55816,0,
321,wh0,warehouse,84,0,0.0,0,8745,56011,0,
321,wh1,warehouse,86,0,0.0,0,8745,56011,0,
321,wh2,warehouse,62,0,0.0,0,8745,56011,0,
321,wh3,warehouse,76,0,0.0,0,8745,56011,0,
321,wh4,warehouse,92,0,0.0,0,8745,56011,0,
321,wh5,warehouse,91,0,0.0,0,8745,56011,0,
321,wh6,warehouse,85,0,0.0,0,8745,56011,0,
321,wh7,warehouse,79,0,0.0,0,8745,56011,0,
321,wh8,warehouse,90,0,0.0,0,8745,56011,0,
321,wh9,warehouse,82,0,0.0,0,8745,56011,0,
321,hub0,hub,14,6,0.42857142857142855,0,8745,56011,0,
321,hub1,hub,11,9,0.8181818181818182,0,8745,56011,0,
321,hub2,hub,14,7,0.5,0,8745,56011,0,
321,hub3,hub,11,17,1.5454545454545454,1,8745,56011,0,
321,hub4,hub,12,37,3.0833333333333335,1,8745,56011,0,
321,hub5,hub,11,0,0.0,0,8745,56011,0,
321,hub6,hub,10,9,0.9,0,8745,56011,0,
321,hub7,hub,14,2,0.14285714285714285,0,8745,56011,0,
321,hub8,hub,12,1,0.08333333333333333,0,8745,56011,0,
321,hub9,hub,14,21,1.5,1,8745,56011,0,
321,hub10,hub,14,3511,250.78571428571428,1,8745,56011,0,
321,hub11,hub,11,374,34.0,1,8745,56011,0,
321,hub12,hub,12,2,0.16666666666666666,0,8745,56011,0,
321,hub13,hub,10,17,1.7,1,8745,56011,0,
321,hub14,hub,10,2,0.2,0,8745,56011,0,
321,hub15,hub,12,6,0.5,0,8745,56011,0,
321,hub16,hub,13,5,0.38461538461538464,0,8745,56011,0,
321,hub17,hub,14,2527,180.5,1,8745,56011,0,
321,hub18,hub,10,1727,172.7,1,8745,56011,0,
321,hub19,hub,12,9,0.75,0,8745,56011,0,
321,hub20,hub,13,10,0.7692307692307693,0,8745,56011,0,
321,hub21,hub,12,3,0.25,0,8745,56011,0,
321,hub22,hub,14,241,17.214285714285715,1,8745,56011,0,
321,hub23,hub,11,5,0.45454545454545453,0,8745,56011,0,
321,hub24,hub,14,4,0.2857142857142857,0,8745,56011,0,
321,pvz0,pvz,75,1,0.013333333333333334,0,8745,56011,0,
321,pvz1,pvz,74,1,0.013513513513513514,0,8745,56011,0,
321,pvz2,pvz,87,1,0.011494252873563218,0,8745,56011,0,
321,pvz3,pvz,76,8,0.10526315789473684,0,8745,56011,0,
321,pvz4,pvz,68,4,0.058823529411764705,0,8745,56011,0,
321,pvz5,pvz,61,9,0.14754098360655737,0,8745,56011,0,
321,pvz6,pvz,85,2,0.023529411764705882,0,8745,56011,0,
321,pvz7,pvz,89,7,0.07865168539325842,0,8745,56011,0,
321,pvz8,pvz,77,1,0.012987012987012988,0,8745,56011,0,
321,pvz9,pvz,89,8,0.0898876404494382,0,8745,56011,0,
321,pvz10,pvz,60,0,0.0,0,8745,56011,0,
321,pvz11,pvz,62,10,0.16129032258064516,0,8745,56011,0,
321,pvz12,pvz,83,1,0.012048192771084338,0,8745,56011,0,
321,pvz13,pvz,86,4,0.046511627906976744,0,8745,56011,0,
321,pvz14,pvz,72,10,0.1388888888888889,0,8745,56011,0,
321,pvz15,pvz,82,3,0.036585365853658534,0,8745,56011,0,
321,pvz16,pvz,86,6,0.06976744186046512,0,8745,56011,0,
321,pvz17,pvz,85,4,0.047058823529411764,0,8745,56011,0,
321,pvz18,pvz,81,0,0.0,0,8745,56011,0,
321,pvz19,pvz,80,2,0.025,0,8745,56011,0,
321,pvz20,pvz,60,1,0.016666666666666666,0,8745,56011,0,
321,pvz21,pvz,79,3,0.0379746835443038,0,8745,56011,0,
321,pvz22,pvz,75,8,0.10666666666666667,0,8745,56011,0,
321,pvz23,pvz,86,4,0.046511627906976744,0,8745,56011,0,
321,pvz24,pvz,87,1,0.011494252873563218,0,8745,56011,0,
321,pvz25,pvz,70,6,0.08571428571428572,0,8745,56011,0,
321,pvz26,pvz,67,1,0.014925373134328358,0,8745,56011,0,
321,pvz27,pvz,83,4,0.04819277108433735,0,8745,56011,0,
321,pvz28,pvz,70,3,0.04285714285714286,0,8745,56011,0,
321,pvz29,pvz,82,6,0.07317073170731707,0,8745,56011,0,
321,pvz30,pvz,87,0,0.0,0,8745,56011,0,
321,pvz31,pvz,62,0,0.0,0,8745,56011,0,
321,pvz32,pvz,66,5,0.07575757575757576,0,8745,56011,0,
321,pvz33,pvz,89,1,0.011235955056179775,0,8745,56011,0,
321,pvz34,pvz,78,7,0.08974358974358974,0,8745,56011,0,
321,pvz35,pvz,67,4,0.05970149253731343,0,8745,56011,0,
321,pvz36,pvz,67,1,0.014925373134328358,0,8745,56011,0,
321,pvz37,pvz,85,3,0.03529411764705882,0,8745,56011,0,
321,pvz38,pvz,90,1,0.011111111111111112,0,8745,56011,0,
321,pvz39,pvz,64,2,0.03125,0,8745,56011,0,
321,pvz40,pvz,85,6,0.07058823529411765,0,8745,56011,0,
321,pvz41,pvz,77,1,0.012987012987012988,0,8745,56011,0,
321,pvz42,pvz,74,1,0.013513513513513514,0,8745,56011,0,
321,pvz43,pvz,62,4,0.06451612903225806,0,8745,56011,0,
321,pvz44,pvz,62,2,0.03225806451612903,0,8745,56011,0,
321,pvz45,pvz,70,8,0.11428571428571428,0,8745,56011,0,
321,pvz46,pvz,88,4,0.045454545454545456,0,8745,56011,0,
321,pvz47,pvz,76,10,0.13157894736842105,0,8745,56011,0,
321,pvz48,pvz,89,9,0.10112359550561797,0,8745,56011,0,
321,pvz49,pvz,75,5,0.06666666666666667,0,8745,56011,0,
322,wh0,warehouse,84,0,0.0,0,8766,56204,0,
322,wh1,warehouse,86,0,0.0,0,8766,56204,0,
322,wh2,warehouse,62,0,0.0,0,8766,56204,0,
322,wh3,warehouse,76,0,0.0,0,8766,56204,0,
322,wh4,warehouse,92,0,0.0,0,8766,56204,0,
322,wh5,warehouse,91,0,0.0,0,8766,56204,0,
322,wh6,warehouse,85,0,0.0,0,8766,56204,0,
322,wh7,warehouse,79,0,0.0,0,8766,56204,0,
322,wh8,warehouse,90,0,0.0,0,8766,56204,0,
322,wh9,warehouse,82,0,0.0,0,8766,56204,0,
322,hub0,hub,14,5,0.35714285714285715,0,8766,56204,0,
322,hub1,hub,11,10,0.9090909090909091,0,8766,56204,0,
322,hub2,hub,14,7,0.5,0,8766,56204,0,
322,hub3,hub,11,17,1.5454545454545454,1,8766,56204,0,
322,hub4,hub,12,35,2.9166666666666665,1,8766,56204,0,
322,hub5,hub,11,1,0.09090909090909091,0,8766,56204,0,
322,hub6,hub,10,8,0.8,0,8766,56204,0,
322,hub7,hub,14,4,0.2857142857142857,0,8766,56204,0,
322,hub8,hub,12,2,0.16666666666666666,0,8766,56204,0,
322,hub9,hub,14,25,1.7857142857142858,1,8766,56204,0,
322,hub10,hub,14,3527,251.92857142857142,1,8766,56204,0,
322,hub11,hub,11,373,33.90909090909091,1,8766,56204,0,
322,hub12,hub,12,3,0.25,0,8766,56204,0,
322,hub13,hub,10,11,1.1,1,8766,56204,0,
322,hub14,hub,10,2,0.2,0,8766,56204,0,
322,hub15,hub,12,6,0.5,0,8766,56204,0,
322,hub16,hub,13,10,0.7692307692307693,0,8766,56204,0,
322,hub17,hub,14,2540,181.42857142857142,1,8766,56204,0,
322,hub18,hub,10,1730,173.0,1,8766,56204,0,
322,hub19,hub,12,13,1.0833333333333333,1,8766,56204,0,
322,hub20,hub,13,7,0.5384615384615384,0,8766,56204,0,
322,hub21,hub,12,0,0.0,0,8766,56204,0,
322,hub22,hub,14,233,16.642857142857142,1,8766,56204,0,
322,hub23,hub,11,7,0.6363636363636364,0,8766,56204,0,
322,hub24,hub,14,3,0.21428571428571427,0,8766,56204,0,
322,pvz0,pvz,75,2,0.02666666666666667,0,8766,56204,0,
322,pvz1,pvz,74,1,0.013513513513513514,0,8766,56204,0,
322,pvz2,pvz,87,1,0.011494252873563218,0,8766,56204,0,
322,pvz3,pvz,76,7,0.09210526315789473,0,8766,56204,0,
322,pvz4,pvz,68,7,0.10294117647058823,0,8766,56204,0,
322,pvz5,pvz,61,7,0.11475409836065574,0,8766,56204,0,
322,pvz6,pvz,85,2,0.023529411764705882,0,8766,56204,0,
322,pvz7,pvz,89,4,0.0449438202247191,0,8766,56204,0,
322,pvz8,pvz,77,3,0.03896103896103896,0,8766,56204,0,
322,pvz9,pvz,89,4,0.0449438202247191,0,8766,56204,0,
322,pvz10,pvz,60,3,0.05,0,8766,56204,0,
322,pvz11,pvz,62,6,0.0967741935483871,0,8766,56204,0,
322,pvz12,pvz,83,1,0.012048192771084338,0,8766,56204,0,
322,pvz13,pvz,86,2,0.023255813953488372,0,8766,56204,0,
322,pvz14,pvz,72,10,0.1388888888888889,0,8766,56204,0,
322,pvz15,pvz,82,2,0.024390243902439025,0,8766,56204,0,
322,pvz16,pvz,86,7,0.08139534883720931,0,8766,56204,0,
322,pvz17,pvz,85,3,0.03529411764705882,0,8766,56204,0,
322,pvz18,pvz,81,3,0.037037037037037035,0,8766,56204,0,
322,pvz19,pvz,80,0,0.0,0,8766,56204,0,
322,pvz20,pvz,60,2,0.03333333333333333,0,8766,56204,0,
322,pvz21,pvz,79,4,0.05063291139240506,0,8766,56204,0,
322,pvz22,pvz,75,8,0.10666666666666667,0,8766,56204,0,
322,pvz23,pvz,86,1,0.011627906976744186,0,8766,56204,0,
322,pvz24,pvz,87,2,0.022988505747126436,0,8766,56204,0,
322,pvz25,pvz,70,7,0.1,0,8766,56204,0,
322,pvz26,pvz,67,0,0.0,0,8766,56204,0,
322,pvz27,pvz,83,10,0.12048192771084337,0,8766,56204,0,
322,pvz28,pvz,70,4,0.05714285714285714,0,8766,56204,0,
322,pvz29,pvz,82,7,0.08536585365853659,0,8766,56204,0,
322,pvz30,pvz,87,1,0.011494252873563218,0,8766,56204,0,
322,pvz31,pvz,62,4,0.06451612903225806,0,8766,56204,0,
322,pvz32,pvz,66,7,0.10606060606060606,0,8766,56204,0,
322,pvz33,pvz,89,3,0.033707865168539325,0,8766,56204,0,
322,pvz34,pvz,78,9,0.11538461538461539,0,8766,56204,0,
322,pvz35,pvz,67,3,0.04477611940298507,0,8766,56204,0,
322,pvz36,pvz,67,2,0.029850746268656716,0,8766,56204,0,
322,pvz37,pvz,85,1,0.011764705882352941,0,8766,56204,0,
322,pvz38,pvz,90,0,0.0,0,8766,56204,0,
322,pvz39,pvz,64,2,0.03125,0,8766,56204,0,
322,pvz40,pvz,85,3,0.03529411764705882,0,8766,56204,0,
322,pvz41,pvz,77,1,0.012987012987012988,0,8766,56204,0,
322,pvz42,pvz,74,1,0.013513513513513514,0,8766,56204,0,
322,pvz43,pvz,62,0,0.0,0,8766,56204,0,
322,pvz44,pvz,62,1,0.016129032258064516,0,8766,56204,0,
322,pvz45,pvz,70,5,0.07142857142857142,0,8766,56204,0,
322,pvz46,pvz,88,1,0.011363636363636364,0,8766,56204,0,
322,pvz47,pvz,76,5,0.06578947368421052,0,8766,56204,0,
322,pvz48,pvz,89,9,0.10112359550561797,0,8766,56204,0,
322,pvz49,pvz,75,9,0.12,0,8766,56204,0,
323,wh0,warehouse,84,0,0.0,0,8817,56391,0,
323,wh1,warehouse,86,0,0.0,0,8817,56391,0,
323,wh2,warehouse,62,0,0.0,0,8817,56391,0,
323,wh3,warehouse,76,0,0.0,0,8817,56391,0,
323,wh4,warehouse,92,0,0.0,0,8817,56391,0,
323,wh5,warehouse,91,0,0.0,0,8817,56391,0,
323,wh6,warehouse,85,0,0.0,0,8817,56391,0,
323,wh7,warehouse,79,0,0.0,0,8817,56391,0,
323,wh8,warehouse,90,0,0.0,0,8817,56391,0,
323,wh9,warehouse,82,0,0.0,0,8817,56391,0,
323,hub0,hub,14,4,0.2857142857142857,0,8817,56391,0,
323,hub1,hub,11,8,0.7272727272727273,0,8817,56391,0,
323,hub2,hub,14,12,0.8571428571428571,0,8817,56391,0,
323,hub3,hub,11,14,1.2727272727272727,1,8817,56391,0,
323,hub4,hub,12,41,3.4166666666666665,1,8817,56391,0,
323,hub5,hub,11,0,0.0,0,8817,56391,0,
323,hub6,hub,10,2,0.2,0,8817,56391,0,
323,hub7,hub,14,6,0.42857142857142855,0,8817,56391,0,
323,hub8,hub,12,1,0.08333333333333333,0,8817,56391,0,
323,hub9,hub,14,29,2.0714285714285716,1,8817,56391,0,
323,hub10,hub,14,3538,252.71428571428572,1,8817,56391,0,
323,hub11,hub,11,377,34.27272727272727,1,8817,56391,0,
323,hub12,hub,12,1,0.08333333333333333,0,8817,56391,0,
323,hub13,hub,10,14,1.4,1,8817,56391,0,
323,hub14,hub,10,7,0.7,0,8817,56391,0,
323,hub15,hub,12,9,0.75,0,8817,56391,0,
323,hub16,hub,13,5,0.38461538461538464,0,8817,56391,0,
323,hub17,hub,14,2551,182.21428571428572,1,8817,56391,0,
323,hub18,hub,10,1742,174.2,1,8817,56391,0,
323,hub19,hub,12,6,0.5,0,8817,56391,0,
323,hub20,hub,13,8,0.6153846153846154,0,8817,56391,0,
323,hub21,hub,12,3,0.25,0,8817,56391,0,
323,hub22,hub,14,230,16.428571428571427,1,8817,56391,0,
323,hub23,hub,11,9,0.8181818181818182,0,8817,56391,0,
323,hub24,hub,14,4,0.2857142857142857,0,8817,56391,0,
323,pvz0,pvz,75,0,0.0,0,8817,56391,0,
323,pvz1,pvz,74,0,0.0,0,8817,56391,0,
323,pvz2,pvz,87,1,0.011494252873563218,0,8817,56391,0,
323,pvz3,pvz,76,8,0.10526315789473684,0,8817,56391,0,
